9610,در حال تحویل,سینا صنعت احمد پور,"عملیات لوله کشی زیر زمینی، نصب برخی تجهیزات ثابت، اسکلت فلزی",60809481261,0,75669462828,,1396/10/04,1396/10/10,1501,1396/10/16,10,ماه,1397/08/15,تحویل قطعی,قطعی,75669462828,,1,3040474063,0,7566946283,1397/06/21,9700646,1397/11/01,55 روز,1397/12/20,12,1398/12/13,دارد,"اهواز- خیابان زیتون کارمندی، خیابان زهره، نبش خیابان خاقانی پلاک 48",علی بابا احمدپور ,"آ فاطمی
آ صادقی فر
ویسی","09131199723
09120139348",26230366,22014264,"Sinasanaat@gmail.com    
aryousefisinasanat@yahoo.com
Fard1348@gmail.com",دارد,دارد,,قرارداد,2018/11/6
9610-1,در حال تحویل,سینا صنعت احمد پور,اضافه کار1-اجرای فونداسیون بریج ضلع شرقی,2865358677,0,,,----,1396/12/09,MT-SST-9609-L-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9610-2,در حال تحویل,سینا صنعت احمد پور,اضافه کار2-اجرای رنگ پلیت های کولینگ تاور و بازشو دیوار حایل,334026067,0,,,----,1397/02/31,MT-SST-9609-L-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9610-3,در حال تحویل,سینا صنعت احمد پور,اضافه کار3-تهیه و اجرای بولت شیمیایی و تامین نیروی انسانی,536659180,0,,,----,1397/04/13,MT-SST-9609-L-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9610-4,در حال تحویل,سینا صنعت احمد پور,"اضافه کار4-اجرای فونداسیون D-2001
 (648.955.504 ريال)",لغو شد,0,,,----,1397/06/20,MT-SST-9609-L-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9610-5,در حال تحویل,سینا صنعت احمد پور,"اضافه کار5-اجرای ساختمان موقت آزمایشگاه، فنس غربی و نصب لوله های 4 اینچ بر روی مخازن ",327228258,0,,,----,1397/07/15,MT-SST-9609-L-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9610-6,در حال تحویل,سینا صنعت احمد پور,الحاقیه 1- تمدید زمانی قرارداد,0,0,,,1398/08/16,1397/09/26,96/10-079,1397/08/16,2.5,ماه,1397/10/30,,,,,,,,,1397/12/13,9701463,,,,,,,,,,,,,,,,,الحاقیه,2019/1/20
9610-7,در حال تحویل,سینا صنعت احمد پور,"اضافه کار6- تامین نیروی انسانی و تسطیح مسیر بوژی، فلنج گذاری UG و سرجوش گذاری AG",1678288457,0,,,----,1398/07/14,MT-SST-9609-L-031,-,-,-,-,,,,,,,,,1398/12/21,981011943,,,,,,,,,,,,,,,,,اضافه کار,
9610-8,در حال تحویل,سینا صنعت احمد پور,هزینه جبرانی نوسانات ارز,10822916175,0,,,----,1398/08/29,MT-SST-9610-L-032,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9610-9,در حال تحویل,سینا صنعت احمد پور,الحاقیه 2 - تغییرات نهایی (کاهش و افزایش احجام),-1704495247,0,,,1398/10/08,1398/11/08,98-10/141,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,کسر کار,
9610-10,در حال تحویل,سینا صنعت احمد پور,الحاقیه 3 - تمدید جهت اخذ مجوز فعالیت,0,0,,,1398/10/30,1398/12/12,98-10/162,1397/10/30,12,ماه,1398/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9611,پایان یافته,داده پردازی رسپینا,خرید اینترنت از طریق بیسیم جهت دفتر مرکزی ,116640000,0,116640000,,1396/10/12,1396/12/13,1567,1396/11/11,12,ماه,1397/11/10,تسویه حساب,قطعی,116640000,,1,5832000,0,11664000,-,مشمول نیست,در جریان,-,-,ندارد,1397/11/10,مالی -درحال اخذ,تهران - خ ولیعصر - خ توانیر - خ نظامی گنجوی - کوچه پدران - پلاک 1,محمد صادقین,خ حسین خانی,551,84230000,۸۸۱۹۱۰۸۳,"info@respina.net
n.hoseinkhani@respina.net",-,-,"صورتجلسه تحویل قطعی ارسال شد.
امضای طرفین و ابلاغ",قرارداد,2019/1/31
9612,پایان یافته,اریکه پرداز صنعت آریا,خدمات انبارداری پروژه متانول آپادانا خلیج فارس,4185600000,0,4185600000,,1396/11/01,1396/12/22,1581,1396/11/01,12,ماه,1397/10/30,تسویه حساب,قطعی,2005836953,,0.479223278,209280000,0,200583695.3,1397/04/04,9700374,1397/04/31,,-,3,1397/09/15,دارد,تهران – بلوار آفریقا خیابان سایه – پلاک 6 – واحد 502 كدپستي : 1967735811,مهدی همتی وند,,09121261894,26201518,,,-,-,,قرارداد,
9613,پایان یافته,جم بهارستان جنوب,"حفاظت و حراست از اماکن، تاسیسات و اموال",14558395656,0,14558395656,,1396/11/01,1396/12/22,1582,1396/11/01,12,ماه,1397/10/30,تسویه حساب,قطعی,8197395198,,0.563069956,1455839566,0,819739519.8,1397/07/29,9700962,-,-,-,ندارد,1397/05/31,مفاصا دارد,,احمد صفایی,,09170842269,,,,-,-,,قرارداد,
9614,پایان یافته,دیتا پرداز افراز,خرید سرویس اینترنت از طریق بیسیم,450000000,0,562500000,,1396/10/20,1396/11/01,1589,1396/11/01,12,ماه,1397/10/30,تسویه حساب,قطعی,546250000,,0.971111111,28125000,0,54625000,1397/11/14,9701268,در جریان,-,-,ندارد,1398/02/18,دارد,عسلویه - خ مرزبان - ساختمان عرفان - واحد 3,حمیده زارع مهذبیه,آ خجسته,09174427421,07737324410,07737323833,info@datapardaz.net,-,-,,قرارداد,2019/1/20
9614-1,پایان یافته,دیتا پرداز افراز,ابلاغ اضافه کار,112500000,0,,,-,1398/02/14,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9615,پایان یافته,پارس اختران دشتستان,فروش ضایعات,2083300000,0,2698258715,,1396/11/23,1396/12/07,1557,1397/01/27,30,روز,1397/02/25,تسویه حساب,قطعی,2698258715,,1,0,0,0,-,مشمول نیست,-,,-,ندارد,-,خرید,,حمیدرضا صمصامی,عیوضی,09173239185,"07737320430
07737364080",,,-,دارد,,قرارداد,
9615-1,پایان یافته,پارس اختران دشتستان,ابلاغ اضافه کار,614958715,0,,,----,1397/03/05,1823,----,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,الحاقیه,
9616,پایان یافته,آسیا امداد کیمیا,استقرار واحد فوریت های پزشکی ,2688000000,0,3360000000,,1396/12/21,1396/12/21,1630,1396/12/21,12,ماه,1397/12/20,تسویه حساب,قطعی,3322427403,,0.988817679,168000000,0,332242740.3,-,مشمول نیست,-,-,-,ندارد,1398/02/31,دارد,تهران – بلوار کشاورز – خیابان نادری – بعد از تقاطع خیابان ایتالیا – پلاک 2 – واحد 306,محمد علی نیکوکار ,آ نیکوکار,09177116779,88990115,88990116,asia.emdad@gmail.com,-,-,,قرارداد,11/06/2019
9616-1,پایان یافته,آسیا امداد کیمیا,الحاقیه شماره 1,672000000,0,,,1397/12/21,1398/01/19,98/10-004,1397/12/21,3,ماه,1398/03/20,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,
9617,پایان یافته,تکوین پی پارس,انجام آزمایشات شیمیایی مصالح و کشش آرماتور و کنترل عملیات بتنی,350000000,0,437500000,,1396/11/01,1396/11/01,96/10-125,1396/11/01,4,ماه,1397/02/31,تسویه حساب,قطعی,436973060,,0.998795566,43750000,0,43697306,1397/08/14,9700831,-,,-,ندارد,1397/02/31,مفاصا دارد,شیراز - قصرالدشت - خیابان میرزا کوچک خان - کوچه 1 - پلاک 33,سعید قیصری,,09177201721,07136317341,,takvinpeypars@yahoo.com,-,-,,قرارداد,
9617-1,پایان یافته,تکوین پی پارس,ابلاغ اضافه کار,87500000,0,,,----,1397/02/31,96/10-131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9701,جاری- خدماتی,گمانه کاو,استقرار یک واحد آزمایشگاه محلی جهت کنترل عملیات اجرایی پیمانکاران ,1996876284,0,4764203817,,1397/03/01,1397/04/04,MT-CKT-9609-L-001,1397/03/01,12,ماه,1398/02/31,-21,24,4750057556,,0.997030719,99843814.2,0,475005755.6,1397/05/22,9700552,در جریان,-,-,ندارد,در جریان,جاری,تهران - بلوار مرزداران- خیابان حضرت ابوالفضل- بین بوستان پنجم و ششم غربی- پلاک 3/1- طبقه چهارم,بدیل پهلوان ,"آ تاج زاد
آ عسکری",,44239963,44250016 ,"h.tajzad@gmail.com
aminasgari2010@gmail.com",-,-,,قرارداد,20/05/2020
9701-1,جاری- خدماتی,گمانه کاو,آزمایش مغزه گیری از بتن سخت شده و تعیین مقاوت فشاری آنها در سازه کولینگ تاور و نمونه برداری از میلگرد آسیب دیده جهت آزمایشات کشش و خستگی ,97782401,0,,,----,1397/06/20,MT-CKT-9609-L-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9701-2,جاری- خدماتی,گمانه کاو,اضافه کار (آزمایشات سیمان و آب),104806191,0,,,----,1398/02/16,MT-CKT-9609-L-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9701-3,جاری- خدماتی,گمانه کاو,الحاقیه شماره 1 (تمدید مدت قرارداد و آزمایشات میلگرد),276756695,0,,,1398/03/01,1398/03/07,98/10-029,1398/03/01,1,ماه,1398/03/31,,,,,,,,,1398/03/21,9710164,,,,,,,,,,,,,,,,,اضافه کار,
9701-4,جاری- خدماتی,گمانه کاو,الحاقیه شماره 2 (تمدید مدت قرارداد),831993544,0,,,1398/04/01,1398/04/16,98/10-049,1398/04/01,4,ماه,1398/07/30,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9701-5,جاری- خدماتی,گمانه کاو,الحاقیه شماره 3 (تمدید مدت قرارداد),1039991930,0,,,1398/08/01,1398/09/16,98/10-117,1398/08/01,5,ماه,1398/12/29,,,,,,,,,1398/10/03,981011521,,,,,,,,,,,,,,,,,اضافه کار,
9701-6,جاری- خدماتی,گمانه کاو,الحاقیه شماره 4 (تمدید مدت قرارداد),415996772,0,,,1399/01/01,1399/02/09,99-10/19,1399/01/01,2,ماه,1399/02/31,,,,,,,,,در حال اخذ,,,-,-,,,,,,,,,,,,,,اضافه کار,
9702,جاری- خدماتی,بازرسی مهندسی ایران(IEI),بازرسی تجهیزات ساخت داخل و خارج از کشور,2868500000,176000,2868500000,176000,1397/03/01,1397/04/05,1683,1397/03/01,24,ماه,1399/02/31,-21,23,880400000,92560,0.525909091,440000000,0,550840000,1397/11/30,9701388,در جریان,-,-,12,در جریان,جاری,تهران - خ ولیعصر - بالاتر از توانیر - پلاک 2434,محمدرضا اویسی,"خ میرزایی
آ حسینی
224",,"89342000
داخلی - 233",88886310,"info@ieico.com
z.mirzaei@ieico.com",-,-,,قرارداد,2020/5/20
,جاری- خدماتی,بازرسی مهندسی ایران(IEI),بازرسی تجهیزات ساخت داخل و خارج از کشور,,,,,,,,,,,,,,,,0.306919993,,,,,,,-,-,,,,,,,,,,,-,-,,,
9702-1,جاری- خدماتی,بازرسی مهندسی ایران(IEI),الحاقیه 1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9703,جاری- خدماتی,بازرسی فنی و کنترل خوردگی تکین کوی,انجام خدمات بازرسی فنی و تضمین کیفیت کارگاهی,16920000000,0,17160814100,0,1397/03/01,1397/04/05,MT-IT-9609-L-006,1397/03/01,24,ماه,1399/02/31,-21,23,12811094370,,0.746531854,858040705,0,1281109437,1397/11/28,9701355,در جریان,-,-,12,در جریان,جاری,"تهران، خیابان شهید مطهری، خیابان کوه نور، پلاک 18",محمد علی جبرئیلی ,"آ جمالزهی
آ دهقان
آ قادری","09363002206
09120064842","۸۸۵۲۹۷۲۸-37
88735597",88741040,contract@techinco.net,-,-,,قرارداد,2020/5/20
9703-1,جاری- خدماتی,بازرسی فنی و کنترل خوردگی تکین کوی,اضافه کار- ضخامت سنجی مخازن و بازرسی آتش سوزی,240814100,0,,,----,1398/10/25,MT-IT-9703-L-023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9703-2,جاری- خدماتی,بازرسی فنی و کنترل خوردگی تکین کوی,الحاقیه 1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9704,پایان یافته,عملیات غیر صنعتی پازارگاد,تامین خدمات عمومی و پشتیبانی,30182204233,0,37727755291,,1397/03/01,1397/06/17,97/10-024,1397/03/01,12,ماه,1398/02/31,تسویه حساب,قطعی,36213223148,0,0.959856288,1886387765,0,3621322315,1397/10/15,9701115,-,-,-,ندارد,1398/07/20,دارد,عسلویه - سایت مثلثی,ابراهیم یاسری ,آ رحیمی,09171719754,"07737323201-4
داخلی 6214",07737321146,pazargad1396@gmail.com,-,-,مجوز فعالیت ندارد. نامه ارسال شده - پیگیری,قرارداد,2019/5/21
9704-1,پایان یافته,عملیات غیر صنعتی پازارگاد,الحاقیه 1 - اضافه کار,7545551058,0,,,1398/03/01,1398/05/08,98/10-059,,,,,,,,,,,,,1398/11/23,98101822,,,,,,,,,,,,,,-,-,,الحاقیه,
9705,پایان یافته,عملیات غیر صنعتی پازارگاد,خدمات ترابری سایت ,7488000000,0,9360000000,,1397/04/01,1397/06/17,97/10-025,1397/04/01,12,ماه,1398/03/31,تحویل قطعی,قطعی,9032325785,,0.964992071,468000000,0,903232578.5,1397/10/15,9701116,-,-,-,ندارد,,دارد,عسلویه - سایت مثلثی,ابراهیم یاسری ,آ رحیمی,09171719754,07737323201-4,07737321146,pazargad1396@gmail.com,-,-,مجوز فعالیت ندارد. نامه ارسال شده - پیگیری,قرارداد,2019/6/21
9705-1,پایان یافته,عملیات غیر صنعتی پازارگاد,الحاقیه 1 - تمدید قرارداد و ادامه خدمات,1872000000,0,,,1398/03/01,1398/05/08,98/10-059,1398/04/01,1,ماه,1398/04/31,,,,,,,,,در حال اخذ,,,,,,,,,,,,,,,-,-,,الحاقیه,
9706,در حال تحویل,مهندسین مشاور کندا ایده,خدمات نقشه برداری و کنترل عملیات اجرایی پیمانکاران ,3462000000,0,3462000000,,1397/09/20,1397/10/17,97/10-086,1397/10/01,12,ماه,1398/09/30,تحویل قطعی,قطعی,2537724000,,0.73302253,173100000,0,253772400,1397/11/09,9701245,در جریان,-,-,ندارد,در حال تهیه سایت,در حال اخذ - مالی,"تهران، خیابان کارگر شمالی، پایینتر از بیمارستان قلب، خیابان شهریور، پلاک 25، طبقه 4 و 5 كدپستي: 1411716118",مهدی رضائی ,"خ دستاران 
310",,88335022 ,88335022 ,"info@kandaidea.com
z.dastaran@kandaidea.com",-,-,,قرارداد,19/03/2020
9706-1,در حال تحویل,مهندسین مشاور کندا ایده,الحاقیه 1 - تمدید مدت قرارداد,0,0,,,1398/10/01,1398/10/03,98/10-0129,1398/10/01,3,ماه,1398/12/29,,,,,,,,,1398/11/12,981011762,,,,,,,,,,,,,,,,,الحاقیه,
9707,در حال تحویل,سوله ایران,"عملیات اجرای دیوار حائل شرقی ، رمپ بین تراز 38 و 48.5 و استراکچرها",81808469338,0,95355287980,,1397/05/10,1397/06/17,97/10-023,1397/06/21,6,ماه,1397/12/20,تحویل موقت,قطعی,95355287979,,1,4090423467,0,9535528798,1397/08/07,9700807,1398/04/20,45 روز,1398/08/11,12,1399/08/11,در حال اخذ - مالی,"تهران، انتهای بلوار فرحزادی، میدان کتاب، به سمت میدان سرو، پلاک 118، واحد 6 ",محمد پارسائی فر ,"آ پارسایی
خ ریسمانچی
",09171702740,44421992,44437653,"info@solehiran.com
sole.iran@gmail.com",دارد,دارد,,قرارداد,11/07/2019
9707-1,در حال تحویل,سوله ایران,اضافه کار 1- اضافه مسافت حمل,2130392802,0,,,-,1397/09/10,MT-SIT-9707-L-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9707-2,در حال تحویل,سوله ایران,الحاقیه 1- تمدید زمانی و ما به التفاوت مبلغ میلگرد,5331154072,0,,,1397/12/01,1397/12/20,97/10-107,1397/12/21,4,ماه,1398/04/20,,,,,,,,,1398/03/26,9800330,,,,,,,,,,,,,,,,,الحاقیه,
9707-3,در حال تحویل,سوله ایران,اضافه کار 2 - اجرای ERC ,1040492578,0,,,-,1398/02/16,MT-SIT-9707-L-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,
9707-4,در حال تحویل,سوله ایران,اضافه کار 3 -  افزایش احجام,1088786940,0,,,-,1398/07/07,MT-SIT-9707-L-021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,
9707-5,در حال تحویل,سوله ایران,اضافه کار 4 -  افزایش احجام,3955992250,0,,,-,1398/09/27,MT-SIT-9707-L-028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,
9707-6,در حال تحویل,سوله ایران,الحاقیه 2 - تمدید جهت اخذ مجوز فعالیت,0,0,,,1398/04/20,1398/12/12,98/10-166,1398/04/20,7,ماه,1398/11/14,,,,,,,,,در حال اخذ,,,,,,,,,,,,,,,,,,الحاقیه,
9708,جاری - اجرایی,صنایع آذر آب,نصب تجهیزات دو دستگاه بویلرکمکی -فاز 1,46773217920,0,74039659720,,1397/10/10,1397/12/06,97/10-102,1398/04/23,6,ماه,1398/10/22,93,2,16520866763,,0.223135369,3701982986,0,1652086676,1398/12/05,981011921,در جریان,,,12,در جریان,جاری,"تهران، میدان ونک، خیابان ملاصدرا، شماره 15 ",علی شیخ زاده ,"آ جعفری
آ گرجی
صفر آبادی","09194709706
09128158597
09355303614","84922617
88799257
84922623",88799275,"marketing@azarab.ir
akhavian@azarab.ir",,,,قرارداد,2020/1/12
9708-1,جاری - اجرایی,صنایع آذر آب,الحاقیه 1 - تمدید زمانی فاز 1 قرارداد,0,0,,,1398/10/23,1398/12/12,98/10-159,1398/10/23,4,ماه,1399/02/22,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,11/09/2020
9708-2,جاری - اجرایی,صنایع آذر آب,الحاقیه 2 - تمدید زمانی فاز 1 قرارداد,0,0,,,1399/02/23,,,1399/02/23,4,ماه,1399/06/22,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,
فاز 2,جاری - اجرایی,صنایع آذر آب,نصب تجهیزات دو دستگاه بویلرکمکی فاز 2,27266441800,0,,,,,,,9,ماه,,,,,,,,,,,,,,,,,,,,,,,,,,,,قرارداد,
9709,پایان یافته,مهر ورزان رضوانیه,ارائه خدمات حفاظت فیزیکی و نگهبانی,25820185608,0,25820185608,,1397/06/01,1397/06/25,97/10-032,1397/06/01,12,ماه,1398/05/31,تسویه حساب,قطعی,26840194132,,1.039504306,1291009280,0,2684019413,1397/08/14,9700837,-,-,-,ندارد,1398/07/23,دارد, كنگان -بلوار فشار قوي-كوچه فرعي 9-پلاك 0-مجتمع يوسفي-طبقه اول-واحد 1,محمدتقی احمدی,خ موسوی,"09177726047
09178904585",07737228323,07737228323,mehr.rezvan82@yahoo.com,-,-,,قرارداد,2019/8/22
9710,پایان یافته,پارت ماشین سازه پارس,نصب برج T-1001,15900000000,0,19400000000,,1397/06/20,1397/06/27,97/10-034,1397/07/04,45,روز,1397/08/18,تسویه حساب,قطعی,19400000000,,1,970000000,0,1940000000,1397/08/22,9700883,1397/08/28,15 روز,1397/09/10,12,1398/09/27,دارد,"کنگان، روبروی تمبک جدید، جنب ساختمان خوش خبر ",سعید نکویی مهر,"آقای موحدی
خانم شیبانی",,031-36290701,031-36251933 ,"info@parcogroups.com
sheybani@parcogroups.com",-,دارد,,قرارداد,2018/11/10
9710-1,پایان یافته,پارت ماشین سازه پارس,الحاقیه 1- تمدید زمانی و نصب تجهیزات جدید,3500000000,0,,,1397/08/19,1397/10/08,97/10-082,1397/08/19,101,روز,1397/11/30,,,,,,,,,1397/11/24,9701345,1397/11/30,10 روز,1397/12/10,12,1398/12/05,,,,,,,,,,,,الحاقیه,2019/2/19
9710-2,پایان یافته,پارت ماشین سازه پارس,الحاقیه 2 - تمدید جهت اخذ مجوز فعالیت,0,0,,,1397/11/30,1398/12/12,98/10-160,1397/11/30,81,روز,1398/02/21,,,,,,,,,1398/12/11,981011968,,,,,,,,,,,,,,,,,الحاقیه,2019/2/19
9711,در حال تحویل,ژرف تابان مهر,انجام خدمات مطالعات و طراحی روش مقاوم سازی بخشی از سازه بتنی برج خنک کننده ,240000000,0,240000000,,1397/07/20,1397/08/23,97/10-069,1397/08/23,1,ماه,1397/09/23,تسویه حساب,قطعی,240000000,,1,0,0,24000000,در حال اخذ,,-,-,-,ندارد,1397/09/23,دارد,"تهران، بلوار سردار جنگل، بین سعد نیا و حیدری مقدم، پلاک 16، طبقه دوم كدپستي : 1476666835 ",ایمان غلامی نیگچه ,"آ رحیم زاده
103",09129438914,44455010,44618462 ,clinicbeton.sales.marketing@gmail.com,-,-,,قرارداد,2018/12/14
9711-1,در حال تحویل,ژرف تابان مهر,الحاقیه 1 - تمدید جهت اخذ مجوز فعالیت,0,0,,,1397/09/23,1398/12/21,98/10-170,1397/09/23,3,ماه,1397/12/15,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9712,پایان یافته,زرین ترابر عسلویه ,خدمات حمل و نقل داخلی تجهیزات کانتینری,3062000000,0,3084100000,,1397/08/21,1397/08/29,97/10-072,1397/08/28,4,ماه,1397/12/27,تسویه حساب,قطعی,2056675784,,0.666864169,154205000,0,205667578.4,1397/10/10,9701093,-,-,-,ندارد,1398/05/08,دارد,"عسلویه، جاده بیدخون، شهرک حمل و نقل کالا كدپستي : 7511329514 ",رضا پولادی,رضا پولادی,"09173723356
09123454405",07731375300-2,89771400,zarintarabar@gmail.com,-,-,,قرارداد,18/03/2019
9712-1,پایان یافته,زرین ترابر عسلویه ,اضافه هزینه حمل محموله های ترافیکی,22100000,0,,,-,1398/05/30,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9713,پایان یافته,شهریوران بنادر جنوب,خدمات حمل و نقل داخلی تجهیزات سنگین,5475000000,0,5475000000,,1397/08/21,1397/09/06,97/10-075,1397/09/06,4,ماه,1398/01/06,تسویه حساب,قطعی,5475000000,,1,273750000,0,547500000,1397/11/07,9701221,-,-,-,ندارد,1398/06/24,مفاصا دارد,"عسلویه، بندر نخل تقی، خیابان دانش، میدان دانش، ساختمان زاهدی، طبقه اول كدپستي: 7511835454 ",رضا طیب طاهر,تیمور طیب طاهر,09127351342,07737324053,07737324053,shahrivaran_stv@yahoo.com,-,-,,قرارداد,26/03/2019
9714,در حال تحویل,پترو تدبیر انتظام,پاکسازی سطوح بتنی سازه برج خنک کننده ,349920000,0,437400000,,1397/03/20,1397/12/06,97/10-103,1397/03/20,2,ماه,1397/05/20,تحویل قطعی,قطعی,437400000,,1,0,0,0,ندارد,مشمول نیست,1397/05/20,-,-,12,1398/05/20,,"بروجن، کوی باهنر، خیابان قشقایی، فرعی 2، پلاک 17",پژمان انتظامی گردابی ,,09133821968 ,,,,-,-,,قرارداد,
9714-1,در حال تحویل,پترو تدبیر انتظام,ابلاغ اضافه کار,87480000,0,,,-,1397/12/19,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9715,در حال تحویل,سبز آشیان آپادانا,"عملیات لوله کشی رو زمینی، کارهای سیویل، نصب سازه فلزی و برخی تجهیزات پروژه ",1.87902E+11,0,2.37042E+11,,1397/11/10,1397/11/10,97/10-095,1397/11/15,8,ماه,1398/07/14,تحویل موقت,9,1.504E+11,,0.634488936,9395111411,9395111411,15040045777,1398/02/09,9800125,در حال تهیه,,,12,,,"اصفهان، خیابان آپادانا اول، بن بست شماره 14، ساختمان پارسیان، طبقه سوم كدپستي: 8165667805",سید نصیر الدین رضوی الغروی,"آ شریفی 112
خ زمانی 123
خ نصر 162",09133160856,03136613933,03136616510,"info@saapec.com
moha_sharifi@yahoo.com
pmo@saapec.com",,,,قرارداد,2019/10/6
9715-1,در حال تحویل,سبز آشیان آپادانا,الحاقیه 1 - تمدید زمانی قرارداد,0,0,,,1398/07/15,1398/08/25,97/10-108,1398/07/15,5.5,ماه,1398/12/29,,,,,,,,,در حال اخذ,,,,,,,,,,,,,,,,,,الحاقیه,19/03/2020
9715-2,در حال تحویل,سبز آشیان آپادانا,ابلاغ اضافه کار - STR Q,7019439098,0,,,-,1398/09/27,MT-SAT-9715-L-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,19/03/2020
9715-3,در حال تحویل,سبز آشیان آپادانا,"ابلاغ اضافه کار - کارهای اضافی سیویل، پایپینگ و مکانیک",42120224532,0,,,-,در حال تهیه فرم توسط سایت,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,19/03/2020
9716,در حال تحویل,داده پردازی رسپینا,خرید اینترنت از طریق بیسیم جهت دفتر مرکزی ,116640000,0,116640000,,1397/11/10,1398/01/25,98/10-008,1397/11/11,12,ماه,1398/11/10,تحویل قطعی,قطعی,116640000,,1,5832000,0,11664000,-,مشمول نیست,-,-,-,-,جهت امضا به پیمانکار ارسال,,تهران - خ ولیعصر - خ توانیر - خ نظامی گنجوی - کوچه پدران - پلاک 1,محمد صادقین,خ ارشی,463,84230000,۸۸۱۹۱۰۸۳,"info@respina.net
m.arshi@respina.net",-,-,,قرارداد,2020/1/30
9717,در حال تحویل,دیتا پرداز افراز,خرید  اینترنت از طریق بیسیم جهت کارگاه,450000000,0,450000000,,1397/11/01,1398/01/20,98/10-006,1397/11/01,12,ماه,1398/10/30,تحویل قطعی,قطعی,450000000,,1,22500000,0,45000000,1398/02/23,9800189,-,-,-,-,جهت امضا به پیمانکار ارسال,,عسلویه - خ مرزبان - ساختمان عرفان - واحد 3,حمیده زارع مهذبیه,آ خجسته,09174427421,07737324410,07737323833,info@datapardaz.net,-,-,,قرارداد,21/01/2020
9718,در حال تحویل,رایا محاسب رسام,فروش و پشتیبانی رایا محاسب,423500000,0,423500000,,1397/11/01,1398/02/16,98/10-017,1397/11/01,12,ماه,1398/10/30,تحویل قطعی,قطعی,423500000,,1,21175000,0,42350000,-,مشمول نیست,-,-,-,-,1399/01/30,دارد,"تهران، خيابان شهيد بهشتی، خيابان سهروردی شمالی، کوچه شهرتاش پلاک 74 واحد 8 و كدپستي: 1559613518",مسعود توکلي ,,,88518069 ,88519487 ,tavakoli@rmr.ir,-,-,,قرارداد,21/01/2020
97002,جاری - مهندسی,کیمیای پارس خاورمیانه,مدیریت خدمات مهندسی مسیر مشترک خطوط فلر,3320610538,0,3320610538,,1397/06/03,,,1397/06/03,18,ماه,1398/12/29,-83,ندارد,0,,0,,,,در حال اخذ,,,,,,,,"تهران، سعادت آباد، خیابان سرو غربی، نبش خیابان آسمان، پلاک 3، طبقه 4 و كدپستي: 1998133734 ",ابراهیم عبدی ,"آقای وکیلی
آقای زندی
آقای ربیعی","09123266458
09127613707
405, 410",22382170 ,,"b.vakili@mekpco.com
m.rabiei@mekpco.com
m.ghaderi@mekpco.com",-,-,,قرارداد,2020/3/19
97025,جاری - اجرایی,کیمیای پارس خاورمیانه,مدیریت اجرای مسیر مشترک خطوط فلر,2E+11,0,2E+11,,1397/06/30,1398/07/15,98/10-089,1397/06/30,17,ماه,1398/12/29,-83,2,1.34504E+11,,0.672518979,,,,در حال اخذ,,,,,,,,,,,,,,,-,-,,قرارداد,2020/3/19
