PEP00EL5720,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-526 JB,P.O,0.0000141,1410,12/2/2019 8:00:00 AM,12/6/2019 5:00:00 PM,,,,,,
PEP00EL5840,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,Issue Of Requisition For Inquiry,0.00000282,282,10/9/2019 8:00:00 AM,10/15/2019 5:00:00 PM,,,,,,
PEP00EL5860,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,Bid Received,0.00000282,282,10/16/2019 8:00:00 AM,10/29/2019 5:00:00 PM,,,,,,
PEP00EL5880,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,Bid Evaluation & TQ,0,0,11/6/2019 8:00:00 AM,11/12/2019 5:00:00 PM,,,,,,
PEP00EL5900,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,TBA,0.00000188,188,11/13/2019 8:00:00 AM,11/19/2019 5:00:00 PM,,,,,,
PEP00EL6020,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,Vendor Doc. Checking,0,0,12/18/2019 8:00:00 AM,1/28/2020 5:00:00 PM,,,,,,
PEP00EL5920,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,Vendor Selection,0.00000094,94,11/20/2019 8:00:00 AM,11/26/2019 5:00:00 PM,,,,,,
PEP00EL5960,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,Effecting Of Contract,0.00000752,752,12/4/2019 8:00:00 AM,12/10/2019 5:00:00 PM,,,,,,
PEP00EL5980,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,Manufacturing & Delivery,0.00007238,7238,12/11/2019 8:00:00 AM,2/18/2020 5:00:00 PM,,,,,,
PEP00EL5940,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-527 LIGHTING POL,P.O,0.00000564,564,11/27/2019 8:00:00 AM,12/3/2019 5:00:00 PM,,,,,,
PEP00EL6060,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,Issue Of Requisition For Inquiry,0.00000705,705,10/9/2019 8:00:00 AM,10/22/2019 5:00:00 PM,,,,,,
PEP00EL6080,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,Bid Received,0.00000705,705,10/23/2019 8:00:00 AM,11/19/2019 5:00:00 PM,,,,,,
PEP00EL6100,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,Bid Evaluation & TQ,0,0,11/13/2019 8:00:00 AM,11/26/2019 5:00:00 PM,,,,,,
PEP00EL6120,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,TBA,0.0000047,470,11/27/2019 8:00:00 AM,12/3/2019 5:00:00 PM,,,,,,
PEP00EL6240,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,Vendor Doc. Checking,0,0,1/15/2020 8:00:00 AM,2/24/2020 5:00:00 PM,,,,,,
PEP00EL6140,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,Vendor Selection,0.00000235,235,12/4/2019 8:00:00 AM,12/10/2019 5:00:00 PM,,,,,,
PEP00EL6180,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,Effecting Of Contract,0.0000188,1880,12/25/2019 8:00:00 AM,1/7/2020 5:00:00 PM,,,,,,
PEP00EL6200,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,Manufacturing & Delivery,0.00018095,18095,1/8/2020 8:00:00 AM,3/31/2020 5:00:00 PM,,,,,,
PEP00EL6160,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-528 LOCA CONTROL,P.O,0.0000141,1410,12/11/2019 8:00:00 AM,12/24/2019 5:00:00 PM,,,,,,
PEP00EL6280,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,Issue Of Requisition For Inquiry,0.00000282,282,1/29/2020 8:00:00 AM,2/4/2020 5:00:00 PM,,,,,,
PEP00EL6300,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,Bid Received,0.00000282,282,2/5/2020 8:00:00 AM,2/11/2020 5:00:00 PM,,,,,,
PEP00EL6320,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,Bid Evaluation & TQ,0,0,2/26/2020 8:00:00 AM,3/3/2020 5:00:00 PM,,,,,,
PEP00EL6340,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,TBA,0.00000188,188,3/4/2020 8:00:00 AM,3/10/2020 5:00:00 PM,,,,,,
PEP00EL6460,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,Vendor Doc. Checking,0,0,3/20/2020 8:00:00 AM,3/24/2020 5:00:00 PM,,,,,,
PEP00EL6360,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,Vendor Selection,0.00000094,94,3/11/2020 8:00:00 AM,3/12/2020 5:00:00 PM,,,,,,
PEP00EL6400,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,Effecting Of Contract,0.00000752,752,3/17/2020 8:00:00 AM,3/19/2020 5:00:00 PM,,,,,,
PEP00EL6420,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,Manufacturing & Delivery,0.00007238,7238,3/20/2020 8:00:00 AM,4/9/2020 5:00:00 PM,,,,,,
PEP00EL6380,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-529 EARTHING&LIG,P.O,0.00000564,564,3/13/2020 8:00:00 AM,3/16/2020 5:00:00 PM,,,,,,
PEP00EL6500,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,Issue Of Requisition For Inquiry,0.00000705,705,10/9/2019 8:00:00 AM,10/15/2019 5:00:00 PM,,,,,,
PEP00EL6520,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,Bid Received,0.00000705,705,10/16/2019 8:00:00 AM,10/22/2019 5:00:00 PM,,,,,,
PEP00EL6540,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,Bid Evaluation & TQ,0,0,11/6/2019 8:00:00 AM,11/19/2019 5:00:00 PM,,,,,,
PEP00EL6560,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,TBA,0.0000047,470,11/20/2019 8:00:00 AM,11/26/2019 5:00:00 PM,,,,,,
PEP00EL6680,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,Vendor Doc. Checking,0,0,12/18/2019 8:00:00 AM,12/19/2019 5:00:00 PM,,,,,,
PEP00EL6580,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,Vendor Selection,0.00000235,235,11/27/2019 8:00:00 AM,12/3/2019 5:00:00 PM,,,,,,
PEP00EL6620,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,Effecting Of Contract,0.0000188,1880,12/11/2019 8:00:00 AM,12/17/2019 5:00:00 PM,,,,,,
PEP00EL6640,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,Manufacturing & Delivery,0.00018095,18095,12/18/2019 8:00:00 AM,2/11/2020 5:00:00 PM,,,,,,
PEP00EL6600,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.RQ-530 GLAND,P.O,0.0000141,1410,12/4/2019 8:00:00 AM,12/10/2019 5:00:00 PM,,,,,,
PEP00EL6940,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,Issue Of Requisition For Inquiry,0.00000564,564,10/9/2019 8:00:00 AM,10/11/2019 5:00:00 PM,,,,,,
PEP00EL6960,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,Bid Received,0.00000564,564,10/14/2019 8:00:00 AM,10/25/2019 5:00:00 PM,,,,,,
PEP00EL6980,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,Bid Evaluation & TQ,0,0,11/4/2019 8:00:00 AM,11/15/2019 5:00:00 PM,,,,,,
PEP00EL7000,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,TBA,0.00000376,376,11/18/2019 8:00:00 AM,11/22/2019 5:00:00 PM,,,,,,
PEP00EL7120,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,Vendor Doc. Checking,0,0,12/31/2019 8:00:00 AM,1/13/2020 5:00:00 PM,,,,,,
PEP00EL7020,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,Vendor Selection,0.00000188,188,11/25/2019 8:00:00 AM,11/25/2019 5:00:00 PM,,,,,,
PEP00EL7060,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,Effecting Of Contract,0.00001504,1504,12/3/2019 8:00:00 AM,12/30/2019 5:00:00 PM,,,,,,
PEP00EL7080,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,"Engineering , Manufacturing & Delivery",0.00014476,14476,12/31/2019 8:00:00 AM,2/3/2020 5:00:00 PM,,,,,,
PEP00EL7040,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-533 CABLE TERMIN,P.O,0.00001128,1128,11/26/2019 8:00:00 AM,12/2/2019 5:00:00 PM,,,,,,
PEP00EL7320,In Progress,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,Issue Of Requisition For Inquiry,0.00000141,141,9/3/2017,11/2/2018 5:00:00 PM,,,,,,
PEP00EL7340,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,Bid Received,0.00000141,141,11/5/2018 8:00:00 AM,12/14/2018 5:00:00 PM,,,,,,
PEP00EL7360,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,Bid Evaluation & TQ,0,0,11/26/2018 8:00:00 AM,1/4/2019 5:00:00 PM,,,,,,
PEP00EL7380,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,TBA,0.00000094,94,1/7/2019 8:00:00 AM,1/25/2019 5:00:00 PM,,,,,,
PEP00EL7480,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,Vendor Doc. Checking,0,0,4/8/2019 8:00:00 AM,8/21/2019 3:00:00 PM,,,,,,
PEP00EL7400,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,Vendor Selection,0.00000047,47,1/28/2019 8:00:00 AM,2/1/2019 5:00:00 PM,,,,,,
PEP00EL7440,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,Effecting Of Contract,0.00000376,376,2/25/2019 8:00:00 AM,4/5/2019 5:00:00 PM,,,,,,
PEP00EL7460,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,"Engineering , Manufacturing & Delivery",0.00003619,3619,4/8/2019 8:00:00 AM,8/19/2019 2:00:00 PM,,,,,,
PEP00EL7420,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-517 LV VARIABLE,P.O,0.00000282,282,2/4/2019 8:00:00 AM,2/22/2019 5:00:00 PM,,,,,,
PEP00EL7500,Completed,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,Issue Of Requisition For Inquiry,0.00000141,141,1/20/2017,2/1/2017,,,,,,
PEP00EL7520,Completed,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,Bid Received,0.00000141,141,2/1/2017,3/1/2017,,,,,,
PEP00EL7540,Completed,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,Bid Evaluation & TQ,0,0,3/1/2017,4/1/2017,,,,,,
PEP00EL7560,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,TBA,0.00000094,94,10/22/2018 8:00:00 AM,11/2/2018 5:00:00 PM,,,,,,
PEP00EL7660,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,Vendor Doc. Checking,0,0,12/17/2018 8:00:00 AM,1/7/2019 3:00:00 PM,,,,,,
PEP00EL7580,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,Vendor Selection,0.00000047,47,11/5/2018 8:00:00 AM,11/9/2018 5:00:00 PM,,,,,,
PEP00EL7620,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,Effecting Of Contract,0.00000376,376,11/26/2018 8:00:00 AM,12/7/2018 5:00:00 PM,,,,,,
PEP00EL7640,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,"Engineering , Manufacturing & Delivery",0.00003619,3619,12/10/2018 8:00:00 AM,3/29/2019 5:00:00 PM,,,,,,
PEP00EL7600,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-512 TELEPHONE SY1,P.O,0.00000282,282,11/12/2018 8:00:00 AM,11/23/2018 5:00:00 PM,,,,,,
PEP00EL1000,In Progress,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,Issue Of Requisition For Inquiry,0.0000141,1410,10/10/2017,10/26/2018 5:00:00 PM,,,,,,
PEP00EL1020,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,Bid Received,0.0000141,1410,10/29/2018 8:00:00 AM,11/16/2018 5:00:00 PM,,,,,,
PEP00EL1040,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,Bid Evaluation & TQ,0,0,11/19/2018 8:00:00 AM,11/30/2018 5:00:00 PM,,,,,,
PEP00EL1060,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,TBA,0.0000094,940,12/3/2018 8:00:00 AM,12/7/2018 5:00:00 PM,,,,,,
PEP00EL1180,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,Vendor Doc. Checking,0,0,1/31/2019 8:00:00 AM,2/13/2019 5:00:00 PM,,,,,,
PEP00EL1080,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,Vendor Selection,0.0000047,470,12/10/2018 8:00:00 AM,1/7/2019 5:00:00 PM,,,,,,
PEP00EL1120,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,Effecting Of Contract,0.0000376,3760,1/17/2019 8:00:00 AM,1/23/2019 5:00:00 PM,,,,,,
PEP00EL1140,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,"Engineering , Manufacturing & Delivery",0.0003619,36190,1/24/2019 8:00:00 AM,4/23/2019 5:00:00 PM,,,,,,
PEP00EL1100,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-501 NGR,P.O,0.0000282,2820,1/8/2019 8:00:00 AM,1/16/2019 5:00:00 PM,,,,,,
PEP00EL4300,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,Issue Of Requisition For Inquiry,0.0000141,1410,5/22/2019 8:00:00 AM,6/4/2019 5:00:00 PM,,,,,,
PEP00EL4320,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,Bid Received,0.0000141,1410,6/5/2019 8:00:00 AM,7/16/2019 5:00:00 PM,,,,,,
PEP00EL4340,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,Bid Evaluation & TQ,0,0,6/26/2019 8:00:00 AM,8/6/2019 5:00:00 PM,,,,,,
PEP00EL4360,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,TBA,0.0000094,940,8/7/2019 8:00:00 AM,8/27/2019 5:00:00 PM,,,,,,
PEP00EL4480,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,Vendor Doc. Checking,0,0,12/4/2019 8:00:00 AM,3/17/2020 5:00:00 PM,,,,,,
PEP00EL4380,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,Vendor Selection,0.0000047,470,8/28/2019 8:00:00 AM,9/3/2019 5:00:00 PM,,,,,,
PEP00EL4420,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,Effecting Of Contract,0.0000376,3760,9/25/2019 8:00:00 AM,11/5/2019 5:00:00 PM,,,,,,
PEP00EL4440,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,"Engineering , Manufacturing & Delivery",0.0003619,36190,11/6/2019 8:00:00 AM,4/2/2020 5:00:00 PM,,,,,,
PEP00EL4400,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-514 CCTV,P.O,0.0000282,2820,9/4/2019 8:00:00 AM,9/24/2019 5:00:00 PM,,,,,,
PEP00EL1440,Completed,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,Issue Of Requisition For Inquiry,0.0002538,25380,1/1/2018 8:00:00 AM,1/12/2018 5:00:00 PM,,,,,,
PEP00EL1460,Completed,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,Bid Received,0.0002538,25380,1/15/2018 8:00:00 AM,2/23/2018 5:00:00 PM,,,,,,
PEP00EL1480,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,Bid Evaluation & TQ,0,0,10/22/2018 8:00:00 AM,11/30/2018 5:00:00 PM,,,,,,
PEP00EL1500,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,TBA,0.0001692,16920,12/3/2018 8:00:00 AM,12/14/2018 5:00:00 PM,,,,,,
PEP00EL1620,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,Vendor Doc. Checking,0,0,3/20/2019 8:00:00 AM,12/6/2019 5:00:00 PM,,,,,,
PEP00EL1520,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,Vendor Selection,0.0000846,8460,12/17/2018 8:00:00 AM,12/18/2018 5:00:00 PM,,,,,,
PEP00EL1560,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,Effecting Of Contract,0.0006768,67680,1/9/2019 8:00:00 AM,2/19/2019 5:00:00 PM,,,,,,
PEP00EL1580,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,"Engineering , Manufacturing & Delivery",0.0065142,651420,2/20/2019 8:00:00 AM,11/28/2019 5:00:00 PM,,,,,,
PEP00EL1540,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-502  MEDIUM VOLT,P.O,0.0005076,50760,12/19/2018 8:00:00 AM,1/8/2019 5:00:00 PM,,,,,,
PEP00EL3200,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,Issue Of Requisition For Inquiry,0.0001128,11280,6/25/2019 8:00:00 AM,7/1/2019 5:00:00 PM,,,,,,
PEP00EL3220,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,Bid Received,0.0001128,11280,7/2/2019 8:00:00 AM,7/15/2019 5:00:00 PM,,,,,,
PEP00EL3240,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,Bid Evaluation & TQ,0,0,7/23/2019 8:00:00 AM,8/5/2019 5:00:00 PM,,,,,,
PEP00EL3260,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,TBA,0.0000752,7520,8/6/2019 8:00:00 AM,8/12/2019 5:00:00 PM,,,,,,
PEP00EL3380,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,Vendor Doc. Checking,0,0,9/12/2019 8:00:00 AM,10/16/2019 5:00:00 PM,,,,,,
PEP00EL3280,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,Vendor Selection,0.0000376,3760,8/13/2019 8:00:00 AM,8/14/2019 5:00:00 PM,,,,,,
PEP00EL3320,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,Effecting Of Contract,0.0003008,30080,8/29/2019 8:00:00 AM,9/11/2019 5:00:00 PM,,,,,,
PEP00EL3340,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,Manufacturing & Delivery,0.0028952,289520,9/12/2019 8:00:00 AM,12/10/2019 5:00:00 PM,,,,,,
PEP00EL3300,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-509A CABLES,P.O,0.0002256,22560,8/15/2019 8:00:00 AM,8/28/2019 5:00:00 PM,,,,,,
PEP00EL2540,In Progress,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,Issue Of Requisition For Inquiry,0.000141,14100,9/11/2017,11/2/2018 5:00:00 PM,,,,,,
PEP00EL2560,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,Bid Received,0.000141,14100,11/5/2018 8:00:00 AM,12/14/2018 5:00:00 PM,,,,,,
PEP00EL2580,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,Bid Evaluation & TQ,0,0,11/26/2018 8:00:00 AM,1/4/2019 5:00:00 PM,,,,,,
PEP00EL2600,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,TBA,0.000094,9400,1/7/2019 8:00:00 AM,1/25/2019 5:00:00 PM,,,,,,
PEP00EL2720,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,Vendor Doc. Checking,0,0,5/6/2019 8:00:00 AM,1/8/2020 5:00:00 PM,,,,,,
PEP00EL2620,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,Vendor Selection,0.000047,4700,1/28/2019 8:00:00 AM,2/1/2019 5:00:00 PM,,,,,,
PEP00EL2660,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,Effecting Of Contract,0.000376,37600,2/25/2019 8:00:00 AM,4/5/2019 5:00:00 PM,,,,,,
PEP00EL2680,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,"Engineering , Manufacturing & Delivery",0.003619,361900,4/8/2019 8:00:00 AM,1/1/2020 5:00:00 PM,,,,,,
PEP00EL2640,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-506 AC UPS,P.O,0.000282,28200,2/4/2019 8:00:00 AM,2/22/2019 5:00:00 PM,,,,,,
PEP00EL6720,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,Issue Of Requisition For Inquiry,0.00000705,705,3/27/2019 8:00:00 AM,4/2/2019 5:00:00 PM,,,,,,
PEP00EL6740,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,Bid Received,0.00000705,705,4/3/2019 8:00:00 AM,4/16/2019 5:00:00 PM,,,,,,
PEP00EL6760,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,Bid Evaluation & TQ,0,0,4/24/2019 8:00:00 AM,5/7/2019 5:00:00 PM,,,,,,
PEP00EL6780,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,TBA,0.0000047,470,5/8/2019 8:00:00 AM,5/14/2019 5:00:00 PM,,,,,,
PEP00EL6900,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,Vendor Doc. Checking,0,0,5/31/2019 8:00:00 AM,6/6/2019 5:00:00 PM,,,,,,
PEP00EL6800,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,Vendor Selection,0.00000235,235,5/15/2019 8:00:00 AM,5/16/2019 5:00:00 PM,,,,,,
PEP00EL6840,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,Effecting Of Contract,0.0000188,1880,5/24/2019 8:00:00 AM,5/30/2019 5:00:00 PM,,,,,,
PEP00EL6860,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,Manufacturing & Delivery,0.00018095,18095,5/31/2019 8:00:00 AM,8/26/2019 5:00:00 PM,,,,,,
PEP00EL6820,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-531 TRAY & LADDR,P.O,0.0000141,1410,5/17/2019 8:00:00 AM,5/23/2019 5:00:00 PM,,,,,,
PEP00EL5400,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,Issue Of Requisition For Inquiry,0.00000282,282,6/18/2019 8:00:00 AM,7/1/2019 5:00:00 PM,,,,,,
PEP00EL5420,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,Bid Received,0.00000282,282,7/2/2019 8:00:00 AM,8/12/2019 5:00:00 PM,,,,,,
PEP00EL5440,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,Bid Evaluation & TQ,0,0,7/23/2019 8:00:00 AM,9/2/2019 5:00:00 PM,,,,,,
PEP00EL5460,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,TBA,0.00000188,188,9/3/2019 8:00:00 AM,9/23/2019 5:00:00 PM,,,,,,
PEP00EL5580,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,Vendor Doc. Checking,0,0,12/3/2019 8:00:00 AM,1/13/2020 5:00:00 PM,,,,,,
PEP00EL5480,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,Vendor Selection,0.00000094,94,9/24/2019 8:00:00 AM,9/30/2019 5:00:00 PM,,,,,,
PEP00EL5520,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,Effecting Of Contract,0.00000752,752,10/22/2019 8:00:00 AM,12/2/2019 5:00:00 PM,,,,,,
PEP00EL5540,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,"Engineering , Manufacturing & Delivery",0.00007238,7238,12/3/2019 8:00:00 AM,3/2/2020 5:00:00 PM,,,,,,
PEP00EL5500,Not Started,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-525 SOCKET OUTLE,P.O,0.00000564,564,10/1/2019 8:00:00 AM,10/21/2019 5:00:00 PM,,,,,,
PEP00EL1880,Completed,1204-Project-13.Main Contract.Procurement Services.Electrical.REQ-504  POWER & DIS,Issue Of Requisition For Inquiry,0.0001128,11280,2/1/2013,2/11/2013,,,,,,
